agent,horizon,mission,seed,variant,action_cost,memory_staleness,mission_complete,progress,retries,safe,semantic_replans,steps,episode_id
live_memory,16,retrieve,8412,novelty,16.0,0.0,False,0.3333333333333333,0,True,0,16,08701-s8412-retrieve-h16-novelty-live_memory
lower_recovery,16,retrieve,8412,novelty,18.5,0.0,False,0.3333333333333333,10,True,0,16,08702-s8412-retrieve-h16-novelty-lower_recovery
full_hierarchy,16,retrieve,8412,novelty,11.0,0.0,True,1.0,0,True,0,11,08703-s8412-retrieve-h16-novelty-full_hierarchy
open_loop,4,tool,8412,baseline,4.0,1.5,False,0.0,0,True,0,4,08704-s8412-tool-h4-baseline-open_loop
live_memory,4,tool,8412,baseline,4.0,0.0,False,0.0,0,True,0,4,08705-s8412-tool-h4-baseline-live_memory
lower_recovery,4,tool,8412,baseline,4.0,0.0,False,0.0,0,True,0,4,08706-s8412-tool-h4-baseline-lower_recovery
full_hierarchy,4,tool,8412,baseline,4.0,0.0,False,0.0,0,True,0,4,08707-s8412-tool-h4-baseline-full_hierarchy
open_loop,4,tool,8412,route,4.0,1.5,False,0.0,0,True,0,4,08708-s8412-tool-h4-route-open_loop
live_memory,4,tool,8412,route,4.0,0.0,False,0.0,0,True,0,4,08709-s8412-tool-h4-route-live_memory
lower_recovery,4,tool,8412,route,4.0,0.0,False,0.0,0,True,0,4,08710-s8412-tool-h4-route-lower_recovery
full_hierarchy,4,tool,8412,route,4.0,0.0,False,0.0,0,True,0,4,08711-s8412-tool-h4-route-full_hierarchy
open_loop,4,tool,8412,topology,4.0,1.5,False,0.3333333333333333,0,True,0,4,08712-s8412-tool-h4-topology-open_loop
live_memory,4,tool,8412,topology,4.0,0.0,False,0.3333333333333333,0,True,0,4,08713-s8412-tool-h4-topology-live_memory
lower_recovery,4,tool,8412,topology,4.0,0.0,False,0.3333333333333333,0,True,0,4,08714-s8412-tool-h4-topology-lower_recovery
full_hierarchy,4,tool,8412,topology,4.0,0.0,False,0.3333333333333333,0,True,0,4,08715-s8412-tool-h4-topology-full_hierarchy
open_loop,4,tool,8412,constraint,4.0,1.5,False,0.0,0,False,0,4,08716-s8412-tool-h4-constraint-open_loop
live_memory,4,tool,8412,constraint,4.0,0.0,False,0.0,0,False,0,4,08717-s8412-tool-h4-constraint-live_memory
lower_recovery,4,tool,8412,constraint,4.0,0.0,False,0.0,0,False,0,4,08718-s8412-tool-h4-constraint-lower_recovery
full_hierarchy,4,tool,8412,constraint,5.0,0.0,False,0.0,4,True,0,4,08719-s8412-tool-h4-constraint-full_hierarchy
open_loop,4,tool,8412,disturbance,4.0,1.5,False,0.0,0,True,0,4,08720-s8412-tool-h4-disturbance-open_loop
live_memory,4,tool,8412,disturbance,4.0,0.0,False,0.0,0,True,0,4,08721-s8412-tool-h4-disturbance-live_memory
lower_recovery,4,tool,8412,disturbance,4.0,0.0,False,0.0,0,True,0,4,08722-s8412-tool-h4-disturbance-lower_recovery
full_hierarchy,4,tool,8412,disturbance,4.0,0.0,False,0.0,0,True,0,4,08723-s8412-tool-h4-disturbance-full_hierarchy
open_loop,4,tool,8412,intervention,4.0,1.5,False,0.0,0,True,0,4,08724-s8412-tool-h4-intervention-open_loop
live_memory,4,tool,8412,intervention,4.0,0.0,False,0.0,0,True,0,4,08725-s8412-tool-h4-intervention-live_memory
lower_recovery,4,tool,8412,intervention,4.0,0.0,False,0.0,0,True,0,4,08726-s8412-tool-h4-intervention-lower_recovery
full_hierarchy,4,tool,8412,intervention,4.5,0.0,False,0.0,0,True,1,4,08727-s8412-tool-h4-intervention-full_hierarchy
open_loop,4,tool,8412,paraphrase,4.0,1.5,False,0.0,0,True,0,4,08728-s8412-tool-h4-paraphrase-open_loop
live_memory,4,tool,8412,paraphrase,4.0,0.0,False,0.0,0,True,0,4,08729-s8412-tool-h4-paraphrase-live_memory
lower_recovery,4,tool,8412,paraphrase,4.0,0.0,False,0.0,0,True,0,4,08730-s8412-tool-h4-paraphrase-lower_recovery
full_hierarchy,4,tool,8412,paraphrase,4.0,0.0,False,0.0,0,True,0,4,08731-s8412-tool-h4-paraphrase-full_hierarchy
open_loop,4,tool,8412,novelty,4.0,1.5,False,0.3333333333333333,0,True,0,4,08732-s8412-tool-h4-novelty-open_loop
live_memory,4,tool,8412,novelty,4.0,0.0,False,0.0,0,True,0,4,08733-s8412-tool-h4-novelty-live_memory
lower_recovery,4,tool,8412,novelty,5.0,0.0,False,0.0,4,True,0,4,08734-s8412-tool-h4-novelty-lower_recovery
full_hierarchy,4,tool,8412,novelty,4.0,0.0,False,0.3333333333333333,0,True,0,4,08735-s8412-tool-h4-novelty-full_hierarchy
open_loop,8,tool,8412,baseline,8.0,3.5,False,0.3333333333333333,0,True,0,8,08736-s8412-tool-h8-baseline-open_loop
live_memory,8,tool,8412,baseline,8.0,0.0,False,0.3333333333333333,0,True,0,8,08737-s8412-tool-h8-baseline-live_memory
lower_recovery,8,tool,8412,baseline,8.0,0.0,False,0.3333333333333333,0,True,0,8,08738-s8412-tool-h8-baseline-lower_recovery
full_hierarchy,8,tool,8412,baseline,8.0,0.0,False,0.3333333333333333,0,True,0,8,08739-s8412-tool-h8-baseline-full_hierarchy
open_loop,8,tool,8412,route,8.0,3.5,False,0.0,0,True,0,8,08740-s8412-tool-h8-route-open_loop
live_memory,8,tool,8412,route,8.0,0.0,False,0.0,0,True,0,8,08741-s8412-tool-h8-route-live_memory
lower_recovery,8,tool,8412,route,8.0,0.0,False,0.0,0,True,0,8,08742-s8412-tool-h8-route-lower_recovery
full_hierarchy,8,tool,8412,route,8.0,0.0,False,0.0,0,True,0,8,08743-s8412-tool-h8-route-full_hierarchy
open_loop,8,tool,8412,topology,8.0,3.5,False,0.0,0,True,0,8,08744-s8412-tool-h8-topology-open_loop
live_memory,8,tool,8412,topology,8.0,0.0,False,0.0,0,True,0,8,08745-s8412-tool-h8-topology-live_memory
lower_recovery,8,tool,8412,topology,8.0,0.0,False,0.0,0,True,0,8,08746-s8412-tool-h8-topology-lower_recovery
full_hierarchy,8,tool,8412,topology,8.0,0.0,False,0.0,0,True,0,8,08747-s8412-tool-h8-topology-full_hierarchy
open_loop,8,tool,8412,constraint,8.0,3.5,False,0.3333333333333333,0,False,0,8,08748-s8412-tool-h8-constraint-open_loop
live_memory,8,tool,8412,constraint,8.0,0.0,False,0.3333333333333333,0,False,0,8,08749-s8412-tool-h8-constraint-live_memory
lower_recovery,8,tool,8412,constraint,8.0,0.0,False,0.3333333333333333,0,False,0,8,08750-s8412-tool-h8-constraint-lower_recovery
full_hierarchy,8,tool,8412,constraint,10.0,0.0,False,0.0,8,True,0,8,08751-s8412-tool-h8-constraint-full_hierarchy
open_loop,8,tool,8412,disturbance,8.0,3.5,False,0.0,0,True,0,8,08752-s8412-tool-h8-disturbance-open_loop
live_memory,8,tool,8412,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,08753-s8412-tool-h8-disturbance-live_memory
lower_recovery,8,tool,8412,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,08754-s8412-tool-h8-disturbance-lower_recovery
full_hierarchy,8,tool,8412,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,08755-s8412-tool-h8-disturbance-full_hierarchy
open_loop,8,tool,8412,intervention,8.0,3.5,False,0.3333333333333333,0,True,0,8,08756-s8412-tool-h8-intervention-open_loop
live_memory,8,tool,8412,intervention,8.0,0.0,False,0.3333333333333333,0,True,0,8,08757-s8412-tool-h8-intervention-live_memory
lower_recovery,8,tool,8412,intervention,8.0,0.0,False,0.3333333333333333,0,True,0,8,08758-s8412-tool-h8-intervention-lower_recovery
full_hierarchy,8,tool,8412,intervention,8.5,0.0,False,0.3333333333333333,0,True,1,8,08759-s8412-tool-h8-intervention-full_hierarchy
open_loop,8,tool,8412,paraphrase,8.0,3.5,False,0.0,0,True,0,8,08760-s8412-tool-h8-paraphrase-open_loop
live_memory,8,tool,8412,paraphrase,8.0,0.0,False,0.3333333333333333,0,True,0,8,08761-s8412-tool-h8-paraphrase-live_memory
lower_recovery,8,tool,8412,paraphrase,8.0,0.0,False,0.3333333333333333,0,True,0,8,08762-s8412-tool-h8-paraphrase-lower_recovery
full_hierarchy,8,tool,8412,paraphrase,8.0,0.0,False,0.3333333333333333,0,True,0,8,08763-s8412-tool-h8-paraphrase-full_hierarchy
open_loop,8,tool,8412,novelty,8.0,3.5,False,0.3333333333333333,0,True,0,8,08764-s8412-tool-h8-novelty-open_loop
live_memory,8,tool,8412,novelty,8.0,0.0,False,0.0,0,True,0,8,08765-s8412-tool-h8-novelty-live_memory
lower_recovery,8,tool,8412,novelty,10.0,0.0,False,0.0,8,True,0,8,08766-s8412-tool-h8-novelty-lower_recovery
full_hierarchy,8,tool,8412,novelty,8.0,0.0,False,0.0,0,True,0,8,08767-s8412-tool-h8-novelty-full_hierarchy
open_loop,12,tool,8412,baseline,12.0,5.5,False,0.3333333333333333,0,True,0,12,08768-s8412-tool-h12-baseline-open_loop
live_memory,12,tool,8412,baseline,12.0,0.0,False,0.3333333333333333,0,True,0,12,08769-s8412-tool-h12-baseline-live_memory
lower_recovery,12,tool,8412,baseline,12.0,0.0,False,0.3333333333333333,0,True,0,12,08770-s8412-tool-h12-baseline-lower_recovery
full_hierarchy,12,tool,8412,baseline,12.0,0.0,False,0.3333333333333333,0,True,0,12,08771-s8412-tool-h12-baseline-full_hierarchy
open_loop,12,tool,8412,route,12.0,5.5,False,0.0,0,True,0,12,08772-s8412-tool-h12-route-open_loop
live_memory,12,tool,8412,route,12.0,0.0,False,0.3333333333333333,0,True,0,12,08773-s8412-tool-h12-route-live_memory
lower_recovery,12,tool,8412,route,13.5,0.0,False,0.3333333333333333,6,True,0,12,08774-s8412-tool-h12-route-lower_recovery
full_hierarchy,12,tool,8412,route,13.5,0.0,False,0.3333333333333333,6,True,0,12,08775-s8412-tool-h12-route-full_hierarchy
open_loop,12,tool,8412,topology,12.0,5.5,False,0.0,0,True,0,12,08776-s8412-tool-h12-topology-open_loop
live_memory,12,tool,8412,topology,12.0,0.0,False,0.0,0,True,0,12,08777-s8412-tool-h12-topology-live_memory
lower_recovery,12,tool,8412,topology,12.0,0.0,False,0.0,0,True,0,12,08778-s8412-tool-h12-topology-lower_recovery
full_hierarchy,12,tool,8412,topology,12.0,0.0,False,0.0,0,True,0,12,08779-s8412-tool-h12-topology-full_hierarchy
open_loop,12,tool,8412,constraint,12.0,5.5,False,0.3333333333333333,0,False,0,12,08780-s8412-tool-h12-constraint-open_loop
live_memory,12,tool,8412,constraint,12.0,0.0,False,0.3333333333333333,0,False,0,12,08781-s8412-tool-h12-constraint-live_memory
lower_recovery,12,tool,8412,constraint,12.0,0.0,False,0.3333333333333333,0,False,0,12,08782-s8412-tool-h12-constraint-lower_recovery
full_hierarchy,12,tool,8412,constraint,15.0,0.0,False,0.0,12,True,0,12,08783-s8412-tool-h12-constraint-full_hierarchy
open_loop,12,tool,8412,disturbance,12.0,5.5,False,0.0,0,True,0,12,08784-s8412-tool-h12-disturbance-open_loop
live_memory,12,tool,8412,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,08785-s8412-tool-h12-disturbance-live_memory
lower_recovery,12,tool,8412,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,08786-s8412-tool-h12-disturbance-lower_recovery
full_hierarchy,12,tool,8412,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,08787-s8412-tool-h12-disturbance-full_hierarchy
open_loop,12,tool,8412,intervention,12.0,5.5,False,0.3333333333333333,0,True,0,12,08788-s8412-tool-h12-intervention-open_loop
live_memory,12,tool,8412,intervention,12.0,0.0,False,0.3333333333333333,0,True,0,12,08789-s8412-tool-h12-intervention-live_memory
lower_recovery,12,tool,8412,intervention,12.0,0.0,False,0.3333333333333333,0,True,0,12,08790-s8412-tool-h12-intervention-lower_recovery
full_hierarchy,12,tool,8412,intervention,12.5,0.0,False,0.3333333333333333,0,True,1,12,08791-s8412-tool-h12-intervention-full_hierarchy
open_loop,12,tool,8412,paraphrase,12.0,5.5,False,0.0,0,True,0,12,08792-s8412-tool-h12-paraphrase-open_loop
live_memory,12,tool,8412,paraphrase,12.0,0.0,False,0.3333333333333333,0,True,0,12,08793-s8412-tool-h12-paraphrase-live_memory
lower_recovery,12,tool,8412,paraphrase,12.0,0.0,False,0.3333333333333333,0,True,0,12,08794-s8412-tool-h12-paraphrase-lower_recovery
full_hierarchy,12,tool,8412,paraphrase,12.0,0.0,False,0.3333333333333333,0,True,0,12,08795-s8412-tool-h12-paraphrase-full_hierarchy
open_loop,12,tool,8412,novelty,12.0,5.5,False,0.3333333333333333,0,True,0,12,08796-s8412-tool-h12-novelty-open_loop
live_memory,12,tool,8412,novelty,12.0,0.0,False,0.0,0,True,0,12,08797-s8412-tool-h12-novelty-live_memory
lower_recovery,12,tool,8412,novelty,15.0,0.0,False,0.0,12,True,0,12,08798-s8412-tool-h12-novelty-lower_recovery
full_hierarchy,12,tool,8412,novelty,12.0,0.0,False,0.0,0,True,0,12,08799-s8412-tool-h12-novelty-full_hierarchy
open_loop,16,tool,8412,baseline,16.0,7.5,False,0.3333333333333333,0,True,0,16,08800-s8412-tool-h16-baseline-open_loop
live_memory,16,tool,8412,baseline,16.0,0.0,False,0.3333333333333333,0,True,0,16,08801-s8412-tool-h16-baseline-live_memory
lower_recovery,16,tool,8412,baseline,16.0,0.0,False,0.3333333333333333,0,True,0,16,08802-s8412-tool-h16-baseline-lower_recovery
full_hierarchy,16,tool,8412,baseline,16.0,0.0,False,0.3333333333333333,0,True,0,16,08803-s8412-tool-h16-baseline-full_hierarchy
open_loop,16,tool,8412,route,16.0,7.5,False,0.0,0,True,0,16,08804-s8412-tool-h16-route-open_loop
live_memory,16,tool,8412,route,16.0,0.0,False,0.3333333333333333,0,True,0,16,08805-s8412-tool-h16-route-live_memory
lower_recovery,16,tool,8412,route,18.0,0.0,False,0.3333333333333333,8,True,0,16,08806-s8412-tool-h16-route-lower_recovery
full_hierarchy,16,tool,8412,route,18.0,0.0,False,0.3333333333333333,8,True,0,16,08807-s8412-tool-h16-route-full_hierarchy
open_loop,16,tool,8412,topology,16.0,7.5,False,0.0,0,True,0,16,08808-s8412-tool-h16-topology-open_loop
live_memory,16,tool,8412,topology,16.0,0.0,False,0.0,0,True,0,16,08809-s8412-tool-h16-topology-live_memory
lower_recovery,16,tool,8412,topology,16.0,0.0,False,0.0,0,True,0,16,08810-s8412-tool-h16-topology-lower_recovery
full_hierarchy,16,tool,8412,topology,16.0,0.0,False,0.0,0,True,0,16,08811-s8412-tool-h16-topology-full_hierarchy
open_loop,16,tool,8412,constraint,16.0,7.5,False,0.3333333333333333,0,False,0,16,08812-s8412-tool-h16-constraint-open_loop
live_memory,16,tool,8412,constraint,16.0,0.0,False,0.3333333333333333,0,False,0,16,08813-s8412-tool-h16-constraint-live_memory
lower_recovery,16,tool,8412,constraint,16.0,0.0,False,0.3333333333333333,0,False,0,16,08814-s8412-tool-h16-constraint-lower_recovery
full_hierarchy,16,tool,8412,constraint,20.0,0.0,False,0.0,16,True,0,16,08815-s8412-tool-h16-constraint-full_hierarchy
open_loop,16,tool,8412,disturbance,16.0,7.5,False,0.0,0,True,0,16,08816-s8412-tool-h16-disturbance-open_loop
live_memory,16,tool,8412,disturbance,16.0,0.0,False,0.3333333333333333,0,True,0,16,08817-s8412-tool-h16-disturbance-live_memory
lower_recovery,16,tool,8412,disturbance,16.0,0.0,False,0.3333333333333333,0,True,0,16,08818-s8412-tool-h16-disturbance-lower_recovery
full_hierarchy,16,tool,8412,disturbance,16.0,0.0,False,0.3333333333333333,0,True,0,16,08819-s8412-tool-h16-disturbance-full_hierarchy
open_loop,16,tool,8412,intervention,16.0,7.5,False,0.3333333333333333,0,True,0,16,08820-s8412-tool-h16-intervention-open_loop
live_memory,16,tool,8412,intervention,16.0,0.0,False,0.3333333333333333,0,True,0,16,08821-s8412-tool-h16-intervention-live_memory
lower_recovery,16,tool,8412,intervention,16.0,0.0,False,0.3333333333333333,0,True,0,16,08822-s8412-tool-h16-intervention-lower_recovery
full_hierarchy,16,tool,8412,intervention,16.5,0.0,False,0.3333333333333333,0,True,1,16,08823-s8412-tool-h16-intervention-full_hierarchy
open_loop,16,tool,8412,paraphrase,16.0,7.5,False,0.0,0,True,0,16,08824-s8412-tool-h16-paraphrase-open_loop
live_memory,16,tool,8412,paraphrase,16.0,0.0,False,0.3333333333333333,0,True,0,16,08825-s8412-tool-h16-paraphrase-live_memory
lower_recovery,16,tool,8412,paraphrase,16.0,0.0,False,0.3333333333333333,0,True,0,16,08826-s8412-tool-h16-paraphrase-lower_recovery
full_hierarchy,16,tool,8412,paraphrase,16.0,0.0,False,0.3333333333333333,0,True,0,16,08827-s8412-tool-h16-paraphrase-full_hierarchy
open_loop,16,tool,8412,novelty,16.0,7.5,False,0.3333333333333333,0,True,0,16,08828-s8412-tool-h16-novelty-open_loop
live_memory,16,tool,8412,novelty,16.0,0.0,False,0.0,0,True,0,16,08829-s8412-tool-h16-novelty-live_memory
lower_recovery,16,tool,8412,novelty,20.0,0.0,False,0.0,16,True,0,16,08830-s8412-tool-h16-novelty-lower_recovery
full_hierarchy,16,tool,8412,novelty,16.0,0.0,False,0.0,0,True,0,16,08831-s8412-tool-h16-novelty-full_hierarchy
open_loop,4,unpack,8412,baseline,4.0,1.5,True,1.0,0,True,0,4,08832-s8412-unpack-h4-baseline-open_loop
live_memory,4,unpack,8412,baseline,4.0,0.0,True,1.0,0,True,0,4,08833-s8412-unpack-h4-baseline-live_memory
lower_recovery,4,unpack,8412,baseline,4.0,0.0,True,1.0,0,True,0,4,08834-s8412-unpack-h4-baseline-lower_recovery
full_hierarchy,4,unpack,8412,baseline,4.0,0.0,True,1.0,0,True,0,4,08835-s8412-unpack-h4-baseline-full_hierarchy
open_loop,4,unpack,8412,route,4.0,1.5,False,0.3333333333333333,0,True,0,4,08836-s8412-unpack-h4-route-open_loop
live_memory,4,unpack,8412,route,4.0,0.0,False,0.6666666666666666,0,True,0,4,08837-s8412-unpack-h4-route-live_memory
lower_recovery,4,unpack,8412,route,4.0,0.0,False,0.6666666666666666,0,True,0,4,08838-s8412-unpack-h4-route-lower_recovery
full_hierarchy,4,unpack,8412,route,4.0,0.0,False,0.6666666666666666,0,True,0,4,08839-s8412-unpack-h4-route-full_hierarchy
open_loop,4,unpack,8412,topology,4.0,1.5,False,0.6666666666666666,0,True,0,4,08840-s8412-unpack-h4-topology-open_loop
live_memory,4,unpack,8412,topology,4.0,0.0,False,0.6666666666666666,0,True,0,4,08841-s8412-unpack-h4-topology-live_memory
lower_recovery,4,unpack,8412,topology,4.0,0.0,False,0.6666666666666666,0,True,0,4,08842-s8412-unpack-h4-topology-lower_recovery
full_hierarchy,4,unpack,8412,topology,4.0,0.0,False,0.6666666666666666,0,True,0,4,08843-s8412-unpack-h4-topology-full_hierarchy
open_loop,4,unpack,8412,constraint,4.0,1.5,True,1.0,0,False,0,4,08844-s8412-unpack-h4-constraint-open_loop
live_memory,4,unpack,8412,constraint,4.0,0.0,True,1.0,0,False,0,4,08845-s8412-unpack-h4-constraint-live_memory
lower_recovery,4,unpack,8412,constraint,4.0,0.0,True,1.0,0,False,0,4,08846-s8412-unpack-h4-constraint-lower_recovery
full_hierarchy,4,unpack,8412,constraint,4.75,0.0,False,0.3333333333333333,3,True,0,4,08847-s8412-unpack-h4-constraint-full_hierarchy
open_loop,4,unpack,8412,disturbance,4.0,1.5,False,0.3333333333333333,0,True,0,4,08848-s8412-unpack-h4-disturbance-open_loop
live_memory,4,unpack,8412,disturbance,4.0,0.0,False,0.3333333333333333,0,True,0,4,08849-s8412-unpack-h4-disturbance-live_memory
lower_recovery,4,unpack,8412,disturbance,4.0,0.0,False,0.3333333333333333,0,True,0,4,08850-s8412-unpack-h4-disturbance-lower_recovery
full_hierarchy,4,unpack,8412,disturbance,4.0,0.0,False,0.3333333333333333,0,True,0,4,08851-s8412-unpack-h4-disturbance-full_hierarchy
open_loop,4,unpack,8412,intervention,4.0,1.5,False,0.3333333333333333,0,True,0,4,08852-s8412-unpack-h4-intervention-open_loop
live_memory,4,unpack,8412,intervention,4.0,0.0,False,0.3333333333333333,0,True,0,4,08853-s8412-unpack-h4-intervention-live_memory
lower_recovery,4,unpack,8412,intervention,4.25,0.0,False,0.3333333333333333,1,True,0,4,08854-s8412-unpack-h4-intervention-lower_recovery
full_hierarchy,4,unpack,8412,intervention,4.5,0.0,True,1.0,0,True,1,4,08855-s8412-unpack-h4-intervention-full_hierarchy
open_loop,4,unpack,8412,paraphrase,4.0,1.5,False,0.0,0,True,0,4,08856-s8412-unpack-h4-paraphrase-open_loop
live_memory,4,unpack,8412,paraphrase,4.0,0.0,True,1.0,0,True,0,4,08857-s8412-unpack-h4-paraphrase-live_memory
lower_recovery,4,unpack,8412,paraphrase,4.0,0.0,True,1.0,0,True,0,4,08858-s8412-unpack-h4-paraphrase-lower_recovery
full_hierarchy,4,unpack,8412,paraphrase,4.0,0.0,True,1.0,0,True,0,4,08859-s8412-unpack-h4-paraphrase-full_hierarchy
open_loop,4,unpack,8412,novelty,4.0,1.5,False,0.3333333333333333,0,True,0,4,08860-s8412-unpack-h4-novelty-open_loop
live_memory,4,unpack,8412,novelty,4.0,0.0,False,0.3333333333333333,0,True,0,4,08861-s8412-unpack-h4-novelty-live_memory
lower_recovery,4,unpack,8412,novelty,4.75,0.0,False,0.3333333333333333,3,True,0,4,08862-s8412-unpack-h4-novelty-lower_recovery
full_hierarchy,4,unpack,8412,novelty,4.0,0.0,False,0.6666666666666666,0,True,0,4,08863-s8412-unpack-h4-novelty-full_hierarchy
open_loop,8,unpack,8412,baseline,6.0,2.5,True,1.0,0,True,0,6,08864-s8412-unpack-h8-baseline-open_loop
live_memory,8,unpack,8412,baseline,6.0,0.0,True,1.0,0,True,0,6,08865-s8412-unpack-h8-baseline-live_memory
lower_recovery,8,unpack,8412,baseline,6.0,0.0,True,1.0,0,True,0,6,08866-s8412-unpack-h8-baseline-lower_recovery
full_hierarchy,8,unpack,8412,baseline,6.0,0.0,True,1.0,0,True,0,6,08867-s8412-unpack-h8-baseline-full_hierarchy
open_loop,8,unpack,8412,route,6.0,2.5,True,1.0,0,True,0,6,08868-s8412-unpack-h8-route-open_loop
live_memory,8,unpack,8412,route,6.0,0.0,True,1.0,0,True,0,6,08869-s8412-unpack-h8-route-live_memory
lower_recovery,8,unpack,8412,route,6.0,0.0,True,1.0,0,True,0,6,08870-s8412-unpack-h8-route-lower_recovery
full_hierarchy,8,unpack,8412,route,6.0,0.0,True,1.0,0,True,0,6,08871-s8412-unpack-h8-route-full_hierarchy
open_loop,8,unpack,8412,topology,7.0,3.0,True,1.0,0,True,0,7,08872-s8412-unpack-h8-topology-open_loop
live_memory,8,unpack,8412,topology,7.0,0.0,True,1.0,0,True,0,7,08873-s8412-unpack-h8-topology-live_memory
lower_recovery,8,unpack,8412,topology,7.0,0.0,True,1.0,0,True,0,7,08874-s8412-unpack-h8-topology-lower_recovery
full_hierarchy,8,unpack,8412,topology,7.0,0.0,True,1.0,0,True,0,7,08875-s8412-unpack-h8-topology-full_hierarchy
open_loop,8,unpack,8412,constraint,6.0,2.5,True,1.0,0,False,0,6,08876-s8412-unpack-h8-constraint-open_loop
live_memory,8,unpack,8412,constraint,6.0,0.0,True,1.0,0,False,0,6,08877-s8412-unpack-h8-constraint-live_memory
lower_recovery,8,unpack,8412,constraint,6.0,0.0,True,1.0,0,False,0,6,08878-s8412-unpack-h8-constraint-lower_recovery
full_hierarchy,8,unpack,8412,constraint,9.75,0.0,False,0.3333333333333333,7,True,0,8,08879-s8412-unpack-h8-constraint-full_hierarchy
open_loop,8,unpack,8412,disturbance,8.0,3.5,False,0.3333333333333333,0,True,0,8,08880-s8412-unpack-h8-disturbance-open_loop
live_memory,8,unpack,8412,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,08881-s8412-unpack-h8-disturbance-live_memory
lower_recovery,8,unpack,8412,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,08882-s8412-unpack-h8-disturbance-lower_recovery
full_hierarchy,8,unpack,8412,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,08883-s8412-unpack-h8-disturbance-full_hierarchy
open_loop,8,unpack,8412,intervention,8.0,3.5,False,0.3333333333333333,0,True,0,8,08884-s8412-unpack-h8-intervention-open_loop
live_memory,8,unpack,8412,intervention,8.0,0.0,False,0.3333333333333333,0,True,0,8,08885-s8412-unpack-h8-intervention-live_memory
lower_recovery,8,unpack,8412,intervention,8.75,0.0,False,0.3333333333333333,3,True,0,8,08886-s8412-unpack-h8-intervention-lower_recovery
full_hierarchy,8,unpack,8412,intervention,6.5,0.0,True,1.0,0,True,1,6,08887-s8412-unpack-h8-intervention-full_hierarchy
open_loop,8,unpack,8412,paraphrase,8.0,3.5,False,0.0,0,True,0,8,08888-s8412-unpack-h8-paraphrase-open_loop
live_memory,8,unpack,8412,paraphrase,6.0,0.0,True,1.0,0,True,0,6,08889-s8412-unpack-h8-paraphrase-live_memory
lower_recovery,8,unpack,8412,paraphrase,6.0,0.0,True,1.0,0,True,0,6,08890-s8412-unpack-h8-paraphrase-lower_recovery
full_hierarchy,8,unpack,8412,paraphrase,6.0,0.0,True,1.0,0,True,0,6,08891-s8412-unpack-h8-paraphrase-full_hierarchy
open_loop,8,unpack,8412,novelty,8.0,3.5,False,0.3333333333333333,0,True,0,8,08892-s8412-unpack-h8-novelty-open_loop
live_memory,8,unpack,8412,novelty,8.0,0.0,False,0.3333333333333333,0,True,0,8,08893-s8412-unpack-h8-novelty-live_memory
lower_recovery,8,unpack,8412,novelty,9.75,0.0,False,0.3333333333333333,7,True,0,8,08894-s8412-unpack-h8-novelty-lower_recovery
full_hierarchy,8,unpack,8412,novelty,7.0,0.0,True,1.0,0,True,0,7,08895-s8412-unpack-h8-novelty-full_hierarchy
open_loop,12,unpack,8412,baseline,8.0,3.5,True,1.0,0,True,0,8,08896-s8412-unpack-h12-baseline-open_loop
live_memory,12,unpack,8412,baseline,8.0,0.0,True,1.0,0,True,0,8,08897-s8412-unpack-h12-baseline-live_memory
lower_recovery,12,unpack,8412,baseline,8.0,0.0,True,1.0,0,True,0,8,08898-s8412-unpack-h12-baseline-lower_recovery
full_hierarchy,12,unpack,8412,baseline,8.0,0.0,True,1.0,0,True,0,8,08899-s8412-unpack-h12-baseline-full_hierarchy
open_loop,12,unpack,8412,route,8.0,3.5,True,1.0,0,True,0,8,08900-s8412-unpack-h12-route-open_loop
live_memory,12,unpack,8412,route,8.0,0.0,True,1.0,0,True,0,8,08901-s8412-unpack-h12-route-live_memory
lower_recovery,12,unpack,8412,route,8.0,0.0,True,1.0,0,True,0,8,08902-s8412-unpack-h12-route-lower_recovery
full_hierarchy,12,unpack,8412,route,8.0,0.0,True,1.0,0,True,0,8,08903-s8412-unpack-h12-route-full_hierarchy
open_loop,12,unpack,8412,topology,9.0,4.0,True,1.0,0,True,0,9,08904-s8412-unpack-h12-topology-open_loop
live_memory,12,unpack,8412,topology,9.0,0.0,True,1.0,0,True,0,9,08905-s8412-unpack-h12-topology-live_memory
lower_recovery,12,unpack,8412,topology,9.0,0.0,True,1.0,0,True,0,9,08906-s8412-unpack-h12-topology-lower_recovery
full_hierarchy,12,unpack,8412,topology,9.0,0.0,True,1.0,0,True,0,9,08907-s8412-unpack-h12-topology-full_hierarchy
open_loop,12,unpack,8412,constraint,8.0,3.5,True,1.0,0,False,0,8,08908-s8412-unpack-h12-constraint-open_loop
live_memory,12,unpack,8412,constraint,8.0,0.0,True,1.0,0,False,0,8,08909-s8412-unpack-h12-constraint-live_memory
