run,seed,mission,case_sha256,event_stratum,event_count,event_types_json,event_payloads_json,history_present,history_event_count,instruction,case_source_path,variant,outcome_sha256,success,terminal_reason,target_id,invalid_initial_plan,forbidden_region_violations,invalid_affordance_choices,replanned,stale_belief_failures,replanning_latency_us,route_cost_m,context_fact_count,geometry_query_count,semantic_query_count,planning_operations,initial_route_json,final_route_json,actions_json,outcome_source_path
b,190,STORE_CARRIED_TOOL,3abb085627bfee35224df6968f7e18c499afc50bdbde64dc15527bb64d58f9cf,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3,1f526bdbbb0ec2fdc31f677527eb1325aa0a389a03a014d9545aca3d9b7fcc52,true,SUCCESS,ToolCabinetLobby,false,0,0,true,0,7,0.0,15,1,1,2,"[""Lobby""]","[""Lobby""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""ACT:ToolCabinetLobby""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,190,STORE_CARRIED_TOOL,3abb085627bfee35224df6968f7e18c499afc50bdbde64dc15527bb64d58f9cf,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4,0d85a534a457ed3611c274d39dac3fa4829225e7d24e56e7b194340b872fa556,true,SUCCESS,ToolCabinetLobby,false,0,0,true,0,7,0.0,15,1,1,2,"[""Lobby""]","[""Lobby""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""ACT:ToolCabinetLobby""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,INSPECT_NEAREST_COOLANT,08a6b569bc92ca335c36230cab42da1d2e1d49848ed3df4b6533c637d0db1439,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T0,049260bb868dc23d636b1c52a6bdb77cef8853fc426101d78843e45ffe9a5eb8,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,false,0,0,0.0,15,1,0,1,"[""Lobby"",""Lobby""]","[""Lobby"",""Lobby""]","[""TRAVERSE:Lobby"",""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,INSPECT_NEAREST_COOLANT,08a6b569bc92ca335c36230cab42da1d2e1d49848ed3df4b6533c637d0db1439,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T1,443b94f95e69cd28a751f7b0318d769d08daf773c8153bf14dc3d21d33aa912b,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,false,0,0,0.0,21,1,0,1,"[""Lobby""]","[""Lobby""]","[""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,INSPECT_NEAREST_COOLANT,08a6b569bc92ca335c36230cab42da1d2e1d49848ed3df4b6533c637d0db1439,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T2,e253c5c6df3b8e6484abde07cc14d1ad0f9cede8cfdc0360bd73b09fe3fda2cd,true,SUCCESS,Valve3,false,0,0,false,0,0,10.0,13,1,1,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Valve3""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,INSPECT_NEAREST_COOLANT,08a6b569bc92ca335c36230cab42da1d2e1d49848ed3df4b6533c637d0db1439,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3,7e7adbb534eda432533d56f3b35cea59c59aed5c3ea4508f33711b4bdccf0291,true,SUCCESS,Valve3,false,0,0,false,0,0,10.0,15,1,1,5,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Valve3""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,INSPECT_NEAREST_COOLANT,08a6b569bc92ca335c36230cab42da1d2e1d49848ed3df4b6533c637d0db1439,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4,2c5bf193dd66e7a29c4480cdb59fe08d2f3038f4ec1749595fa50df1f0ea88bf,true,SUCCESS,Valve3,false,0,0,false,0,0,10.0,16,1,1,5,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Valve3""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,INSPECT_VALVE7_WITH_ALTERNATE,ba5428ea3722de2b4df80e46eef9266bb7ac0f76f9f918fb2f2760e13f2ce71b,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T0,bb8cda8726b31bd523e140de81c7331116a484b2a41e6418d10a9486be19ea2a,false,GEOMETRY_COLLISION,Valve7,true,0,0,false,0,0,11.34792139333986,15,1,0,1,"[""Lobby"",""RestrictedLab""]","[""Lobby"",""RestrictedLab""]","[""TRAVERSE:RestrictedLab"",""FAIL:GEOMETRY_COLLISION""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,INSPECT_VALVE7_WITH_ALTERNATE,ba5428ea3722de2b4df80e46eef9266bb7ac0f76f9f918fb2f2760e13f2ce71b,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T1,cd0f65045abfca5ad38493e238715e841c3c841989d731d220cf8c4c639d19ba,false,BLOCKED_EDGE,Valve7,true,0,0,false,0,0,11.0,21,1,0,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""FAIL:BLOCKED_EDGE""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,INSPECT_VALVE7_WITH_ALTERNATE,ba5428ea3722de2b4df80e46eef9266bb7ac0f76f9f918fb2f2760e13f2ce71b,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T2,6f3068bb53581b1dcc1dc252de67bd7725ad5319c9031d1d735d48796e6ce92d,false,BLOCKED_EDGE,Valve7,true,0,0,false,0,0,11.0,13,1,1,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""FAIL:BLOCKED_EDGE""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,INSPECT_VALVE7_WITH_ALTERNATE,ba5428ea3722de2b4df80e46eef9266bb7ac0f76f9f918fb2f2760e13f2ce71b,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3,377803de4c824c364bd009536e231c3ca20292bc9309a64a627f277e87264723,true,SUCCESS,Valve7,false,0,0,false,0,0,12.0,15,1,1,6,"[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""TRAVERSE:ElectricalRoom"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,INSPECT_VALVE7_WITH_ALTERNATE,ba5428ea3722de2b4df80e46eef9266bb7ac0f76f9f918fb2f2760e13f2ce71b,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4,d933c3c864f0879aa91d99e2be2f52064903ce56db8ba24c434390ae831520d2,true,SUCCESS,Valve7,false,0,0,false,0,0,12.0,16,1,1,6,"[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""TRAVERSE:ElectricalRoom"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,REACH_PUMP2_WITH_RECHARGE,1648ae307b140a7cf9024aa43e95303d44745bbea6d5133bdafcde1fa8c06033,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T0,dc2293eab9078097df4a2b2ab87654bc3fb10c7b926ee707454d368c080b439e,false,GEOMETRY_COLLISION,Pump2,true,0,0,false,0,0,9.943633310901696,15,1,0,1,"[""Lobby"",""PumpRoom""]","[""Lobby"",""PumpRoom""]","[""TRAVERSE:PumpRoom"",""FAIL:GEOMETRY_COLLISION""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,REACH_PUMP2_WITH_RECHARGE,1648ae307b140a7cf9024aa43e95303d44745bbea6d5133bdafcde1fa8c06033,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T1,091ab44fc42720615212d5b034d253fc5991c430aa9905d154a81ac953ed31fa,false,BATTERY_EXHAUSTED,Pump2,false,0,0,false,0,0,10.0,21,1,0,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""FAIL:BATTERY_EXHAUSTED""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,REACH_PUMP2_WITH_RECHARGE,1648ae307b140a7cf9024aa43e95303d44745bbea6d5133bdafcde1fa8c06033,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T2,b0e5b6125dd9edb12cd285eb845b541ad0eba968a72e5f81ff26130da93be863,false,BATTERY_EXHAUSTED,Pump2,false,0,0,false,0,0,10.0,13,1,1,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""FAIL:BATTERY_EXHAUSTED""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,REACH_PUMP2_WITH_RECHARGE,1648ae307b140a7cf9024aa43e95303d44745bbea6d5133bdafcde1fa8c06033,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3,d04bd7e859fd6b2ea7b9e9a0d5a590b77016b487582107c5413dee66d9040e92,true,SUCCESS,Pump2,false,0,0,false,0,0,10.0,15,1,1,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""RECHARGE:ChargerLobby"",""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Pump2""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,REACH_PUMP2_WITH_RECHARGE,1648ae307b140a7cf9024aa43e95303d44745bbea6d5133bdafcde1fa8c06033,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4,887438c6461332b5da526172bc75c8fcdbe543efbc462f7f126af89a5c825e5f,true,SUCCESS,Pump2,false,0,0,false,0,0,10.0,15,1,1,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""RECHARGE:ChargerLobby"",""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Pump2""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,REPLAN_ON_RESTRICTION,1a3fe356c2132d1adb9101a4554b30ecdfbe35bdd49d0ea523bdac06736ebcf4,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T0,4d014752c50be435178c469c3b7e981d20e85808a0901e90fd0890f2d56a0fb4,false,GEOMETRY_COLLISION,Valve7,true,0,0,false,0,0,11.006864375150883,15,1,0,1,"[""Lobby"",""RestrictedLab""]","[""Lobby"",""RestrictedLab""]","[""TRAVERSE:RestrictedLab"",""FAIL:GEOMETRY_COLLISION""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,REPLAN_ON_RESTRICTION,1a3fe356c2132d1adb9101a4554b30ecdfbe35bdd49d0ea523bdac06736ebcf4,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T1,1250d84b47ceed85cb76e3f94fbd391fb2723cebd905522bc8f8cad3d61a80e7,false,FORBIDDEN_REGION,Valve7,false,1,0,false,0,0,11.0,21,1,0,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""FAIL:FORBIDDEN_REGION""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,REPLAN_ON_RESTRICTION,1a3fe356c2132d1adb9101a4554b30ecdfbe35bdd49d0ea523bdac06736ebcf4,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T2,a55a4eab5682535676ba4b507cc1e2944fec6c323bf9f616f87edd8371070c46,false,FORBIDDEN_REGION,Valve7,false,1,0,false,0,0,11.0,13,1,1,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""FAIL:FORBIDDEN_REGION""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,REPLAN_ON_RESTRICTION,1a3fe356c2132d1adb9101a4554b30ecdfbe35bdd49d0ea523bdac06736ebcf4,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3,7bde8cf93a9b601855c236fd67c1a35a036ac6a54f79133f1483e8d82eaf82fb,true,SUCCESS,Valve7,false,0,0,true,0,21,12.0,15,1,1,10,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""TRAVERSE:ElectricalRoom"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,REPLAN_ON_RESTRICTION,1a3fe356c2132d1adb9101a4554b30ecdfbe35bdd49d0ea523bdac06736ebcf4,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4,1d73c89174960f23ee5a653e45fe932f6bd8153f9bbd80f1dbeb971947c7fc55,true,SUCCESS,Valve7,false,0,0,true,0,21,12.0,16,1,1,10,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""TRAVERSE:ElectricalRoom"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,STORE_CARRIED_TOOL,061e38f7b25044fbebcf238167212ddc2c7fb8c435dd0727634f6db7789db587,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T0,2840664cc4e941dcc0d5e7e64f9e0e08b61767441935aefa4ff7658810690134,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,false,0,0,0.0,15,1,0,1,"[""Lobby"",""Lobby""]","[""Lobby"",""Lobby""]","[""TRAVERSE:Lobby"",""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,STORE_CARRIED_TOOL,061e38f7b25044fbebcf238167212ddc2c7fb8c435dd0727634f6db7789db587,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T1,ef36b846b47f41d87b850e86e2789c64f8df4e9d4564a05737a59d3eccc9f546,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,false,0,0,0.0,21,1,0,1,"[""Lobby""]","[""Lobby""]","[""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,STORE_CARRIED_TOOL,061e38f7b25044fbebcf238167212ddc2c7fb8c435dd0727634f6db7789db587,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T2,19693f2f922f93a7752ea491a262539e0a96dbb4009d6dabf83ac5a787e1a0a2,false,UNSAFE_STORAGE,ToolCabinetLobby,false,0,0,false,0,0,0.0,13,1,1,1,"[""Lobby""]","[""Lobby""]","[""FAIL:UNSAFE_STORAGE""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,STORE_CARRIED_TOOL,061e38f7b25044fbebcf238167212ddc2c7fb8c435dd0727634f6db7789db587,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3,4e4e53e781786034b29392a7707cbe2ba027a3ef734ca6ca939853ad7deed4f1,true,SUCCESS,ToolCabinetElectrical,false,0,0,false,0,0,7.0,15,1,1,3,"[""Lobby"",""ElectricalRoom""]","[""Lobby"",""ElectricalRoom""]","[""TRAVERSE:ElectricalRoom"",""ACT:ToolCabinetElectrical""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,191,STORE_CARRIED_TOOL,061e38f7b25044fbebcf238167212ddc2c7fb8c435dd0727634f6db7789db587,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4,084747bf8ce68c44a03a48b8a6e2bf43a3a47115f3ec873dad947bfde2a11563,true,SUCCESS,ToolCabinetElectrical,false,0,0,false,0,0,7.0,16,1,1,3,"[""Lobby"",""ElectricalRoom""]","[""Lobby"",""ElectricalRoom""]","[""TRAVERSE:ElectricalRoom"",""ACT:ToolCabinetElectrical""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,192,INSPECT_NEAREST_COOLANT,b149f1ed1d94f736e40c17aa21f07aef17152e04a444dcafc87ec39176b6ed60,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T0,cba5a5488273eb8ef01851d18e89e0aa564228be71cd277d99c487f236e20200,false,INVALID_AFFORDANCE,ToolCabinetLobby,false,0,1,false,0,0,0.0,15,1,0,1,"[""Lobby"",""Lobby""]","[""Lobby"",""Lobby""]","[""TRAVERSE:Lobby"",""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,192,INSPECT_NEAREST_COOLANT,b149f1ed1d94f736e40c17aa21f07aef17152e04a444dcafc87ec39176b6ed60,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T1,22c19f099d9c04353556f2469cad220a9fe761a4b261b29e066f877d3fe47a6b,false,INVALID_AFFORDANCE,ToolCabinetLobby,false,0,1,false,0,0,0.0,21,1,0,1,"[""Lobby""]","[""Lobby""]","[""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,192,INSPECT_NEAREST_COOLANT,b149f1ed1d94f736e40c17aa21f07aef17152e04a444dcafc87ec39176b6ed60,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T2,f4769614a5ddf2d2638eee4c1ab83eb693f6db44baf2ea3a79363154f818335a,false,BLOCKED_EDGE,Valve3,true,0,0,false,0,0,10.0,13,1,1,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""FAIL:BLOCKED_EDGE""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,192,INSPECT_NEAREST_COOLANT,b149f1ed1d94f736e40c17aa21f07aef17152e04a444dcafc87ec39176b6ed60,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3,740424ba13445ff85ab3dbe6ca6a59f723d17903aaee302d15bd4b159568840a,false,NO_ROUTE,Valve3,true,0,0,false,0,0,0.0,15,1,1,7,[],[],"[""FAIL:NO_ROUTE""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,192,INSPECT_NEAREST_COOLANT,b149f1ed1d94f736e40c17aa21f07aef17152e04a444dcafc87ec39176b6ed60,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4,a7ee98990b29966a3331a473c6070c599a72cd1b959ce29aa8414639251f1241,false,NO_ROUTE,Valve3,true,0,0,false,0,0,0.0,15,1,1,7,[],[],"[""FAIL:NO_ROUTE""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,192,INSPECT_VALVE7_WITH_ALTERNATE,329ae400a303e69832398e746164541472f4aa3f3d87c73e5a4562ce748c4ece,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T0,e6a96616c98c9494fbcaee830ecf2cfdb956437537e0b30b0af2356d40c760b7,false,GEOMETRY_COLLISION,Valve7,true,0,0,false,0,0,11.477306369418125,15,1,0,1,"[""Lobby"",""RestrictedLab""]","[""Lobby"",""RestrictedLab""]","[""TRAVERSE:RestrictedLab"",""FAIL:GEOMETRY_COLLISION""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,192,INSPECT_VALVE7_WITH_ALTERNATE,329ae400a303e69832398e746164541472f4aa3f3d87c73e5a4562ce748c4ece,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T1,5704301c081a6ef1d29268d547a29e2e30a1ba389ba2b6bc2d3f055d3cfdf539,true,SUCCESS,Valve7,false,0,0,false,0,0,11.0,21,1,0,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,192,INSPECT_VALVE7_WITH_ALTERNATE,329ae400a303e69832398e746164541472f4aa3f3d87c73e5a4562ce748c4ece,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T2,63454882bd7c837182cf19d5f33423b3d61d634fafa2dcf6d647c48a799582a7,true,SUCCESS,Valve7,false,0,0,false,0,0,11.0,13,1,1,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,192,INSPECT_VALVE7_WITH_ALTERNATE,329ae400a303e69832398e746164541472f4aa3f3d87c73e5a4562ce748c4ece,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3,480196fa02bae55ed2c8aaf18f2ff06ba4326fd74776ec34321be8a56c0d2402,true,SUCCESS,Valve7,false,0,0,false,0,0,11.0,15,1,1,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,192,INSPECT_VALVE7_WITH_ALTERNATE,329ae400a303e69832398e746164541472f4aa3f3d87c73e5a4562ce748c4ece,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4,b9dd849db1e776a769a01b947b1532dbf030c83834cd70aadc5788c44d7ede5c,true,SUCCESS,Valve7,false,0,0,false,0,0,11.0,15,1,1,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
b,192,REACH_PUMP2_WITH_RECHARGE,7f5db59853f2cdb0f283f0c216ad5bf4c90b326eaad62fa0b3ee903992900378,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T0,a3932b94fbfe6e2f9865aeb68dd7f63ca79ca4c9fd398502c9e795e8639072c0,false,GEOMETRY_COLLISION,Pump2,true,0,0,false,0,0,10.078801158156907,15,1,0,1,"[""Lobby"",""PumpRoom""]","[""Lobby"",""PumpRoom""]","[""TRAVERSE:PumpRoom"",""FAIL:GEOMETRY_COLLISION""]",results/indicative-twin-hierarchy-b/raw/outcomes.jsonl
