run,seed,mission,case_sha256,event_stratum,event_count,event_types_json,event_payloads_json,history_present,history_event_count,instruction,case_source_path,contrast,higher_variant,lower_variant,higher_success,lower_success,paired_success_difference,higher_outcome_sha256,lower_outcome_sha256
b,194,REACH_PUMP2_WITH_RECHARGE,7c71d2046d0fed303cf1b3090a3475ed907665628a8e6c5494e2f24e2b926842,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,f2d170aec87d4c2891eaeaff9b6d32abab191db014b04a0248cb2030ec8b5385,8b9a12cecb0254c7a4eb84edb8fdf562f89ecb00115d231bc73d46017e358c60
b,194,REPLAN_ON_RESTRICTION,c3615220d2b8afb59cb285061c44213eb50a9a08529cbd1dd33c9a687d4cbb88,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,4c9b0e82b2725961bd77c21352166e29995a62ddba58507f754ed3ff6e679d3a,51a90cca160ceae73c311ae20aee857065a52fbcd17e1e4f04e9a952a80266d6
b,194,REPLAN_ON_RESTRICTION,c3615220d2b8afb59cb285061c44213eb50a9a08529cbd1dd33c9a687d4cbb88,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,377bff1ec04bde64d4d61e20af2b4da59061b8957f42f101ec4d60fa4ccec6b7,4c9b0e82b2725961bd77c21352166e29995a62ddba58507f754ed3ff6e679d3a
b,194,STORE_CARRIED_TOOL,380a706eaf4e5f7cb196c7455f43d537e1fc66a4b6ec628471d4d27ac42baadc,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,c4b90b9f8b9167607d28aaf308c52197254f2a840e8b66c4b2002bc040b30e18,f6622ea6f156a56a9a4525eff3b8e6e0766774bf041497b94eeebc0da27c50a3
b,194,STORE_CARRIED_TOOL,380a706eaf4e5f7cb196c7455f43d537e1fc66a4b6ec628471d4d27ac42baadc,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,cb57b891f617652c296029b57a2d4b5b4151d741bfab360c7d9dcc5a37c15c6e,c4b90b9f8b9167607d28aaf308c52197254f2a840e8b66c4b2002bc040b30e18
b,195,INSPECT_NEAREST_COOLANT,de0917af7fe3944e7f7f9770974e8cf9da13d71933e3db12b184850e1a8a8ced,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,fe52f1c2668cde9b81f95b51d18695cef7092085fcc67d47f2c084642b9b615f,b0b136fcc81487af057915665d31b729a5f93cdfae83a9cc9569af7e9efcdcff
b,195,INSPECT_NEAREST_COOLANT,de0917af7fe3944e7f7f9770974e8cf9da13d71933e3db12b184850e1a8a8ced,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,336854614f06144ece82fdbfd67255a53014edc3a5c4f0e44dce92a1e6923cc0,fe52f1c2668cde9b81f95b51d18695cef7092085fcc67d47f2c084642b9b615f
b,195,INSPECT_VALVE7_WITH_ALTERNATE,91f269e65de5656a9e3c756d2e5c326343ba7328d9ab1adab7434b45415fb06c,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,93e6b09f8f7e1dfe4bf1201c907fca407075cf697c54e6b63b392c0528b1b3b7,e948836653ceb6e7aec7d326fbc886f4d3918974b61c4aba2aaf2c2e715196c6
b,195,INSPECT_VALVE7_WITH_ALTERNATE,91f269e65de5656a9e3c756d2e5c326343ba7328d9ab1adab7434b45415fb06c,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,317ab2710221d89cc32e0da59e68daf1ec081972e1da223b230ba5212fa9f6a3,93e6b09f8f7e1dfe4bf1201c907fca407075cf697c54e6b63b392c0528b1b3b7
b,195,REACH_PUMP2_WITH_RECHARGE,8fcf7966c3d12433c8fc68f08b81e72af5962da03839f713d399167ceba37185,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,2,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,1ed08ca92326b7ac5a36c3d86634a008b51053801db626eabe6e44132d9755db,f587c27ead5e64bd8444c7200d49e92d2a0085c596a4e84f1bedfa8fc297a5b0
b,195,REACH_PUMP2_WITH_RECHARGE,8fcf7966c3d12433c8fc68f08b81e72af5962da03839f713d399167ceba37185,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,2,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,f08df6573d2c3cba7958ab0539d27cc72529d938999fee05afbd875819cac21d,1ed08ca92326b7ac5a36c3d86634a008b51053801db626eabe6e44132d9755db
b,195,REPLAN_ON_RESTRICTION,d8ec90d5ae47dc8d549005c8e7fb807e36faf3e30c743395fe915cfaea8dde4b,INSTRUCTION_CHANGED+ROOM_RESTRICTED,2,"[""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,eeb986aae55c2eb5e201a7911bce6a840fa8f0c25aef1245372d0dd53ca9e832,a3dec3b05fc5a78040a95b5bd131495cb7d9cc80c4dfd8ff6e9e7800969050a2
b,195,REPLAN_ON_RESTRICTION,d8ec90d5ae47dc8d549005c8e7fb807e36faf3e30c743395fe915cfaea8dde4b,INSTRUCTION_CHANGED+ROOM_RESTRICTED,2,"[""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,d8588f39837acb4e09c54a3be877ca947cb21bbd83ce8eca67f2a3cfa63c609d,eeb986aae55c2eb5e201a7911bce6a840fa8f0c25aef1245372d0dd53ca9e832
b,195,STORE_CARRIED_TOOL,b68905e388b40f9db099d401169e06e7cde2e8cae0b0c3e2ef32afb399e5f30b,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,2,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,90d1c8b14a3362117799fc30eb548ef36bd97357215e686cfe7e698007c71b8b,d7b5275e300c7e18f08aa826e406e2683ca74486510d54dae5647e787eec0f3f
b,195,STORE_CARRIED_TOOL,b68905e388b40f9db099d401169e06e7cde2e8cae0b0c3e2ef32afb399e5f30b,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,2,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,d28958cf11aa912acb20252a4052ade676b10190a431f1425af3b27bcec8b560,90d1c8b14a3362117799fc30eb548ef36bd97357215e686cfe7e698007c71b8b
b,196,INSPECT_NEAREST_COOLANT,340098d2dd417fe1a969c1dad48c897619a5e788387bdbaa158f5552c50044a7,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,2f533b3e79c4b5373856f1da1eec86e580e358ca78dc30f12d1eca04e4edaae0,08af280c179e5b19e96275707cb4551aa451b4f9e3b02553b4c625416c8c44b5
b,196,INSPECT_NEAREST_COOLANT,340098d2dd417fe1a969c1dad48c897619a5e788387bdbaa158f5552c50044a7,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,44f09a498f4bd2a390308490992eeb1633314f282fbf9e9e19bd9389e2d32f1d,2f533b3e79c4b5373856f1da1eec86e580e358ca78dc30f12d1eca04e4edaae0
b,196,INSPECT_VALVE7_WITH_ALTERNATE,418e30fa1f191b31392a317432aa4d4c8850d47c3f70c87e1e1fbf81cdfc0a85,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,aa5ae86f34816b3e33fcd72cd33fd7d968fcbdbed6d1cb9b5bdb6147eed1f1cb,b10202b05c8fbf2121d4a61b1399c14ba38470bf2a3a88fbd915889d9d8471b3
b,196,INSPECT_VALVE7_WITH_ALTERNATE,418e30fa1f191b31392a317432aa4d4c8850d47c3f70c87e1e1fbf81cdfc0a85,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,e99f68f8a738dd3e2790fc24d70bb8e14692956ef36c591edd9d7e479b622a27,aa5ae86f34816b3e33fcd72cd33fd7d968fcbdbed6d1cb9b5bdb6147eed1f1cb
b,196,REACH_PUMP2_WITH_RECHARGE,62133eb8b710e505f17fffd3243ba544c47650a7d4fdcc09404761aba8faeb01,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,acf77c6c8b766040dd802cf12782faae5feca77388bfe61f7a72f72dd8190f34,a6ed67c91ea0f5d7a4946d818bf1e6404f3885589587b7c05add782435a312af
b,196,REACH_PUMP2_WITH_RECHARGE,62133eb8b710e505f17fffd3243ba544c47650a7d4fdcc09404761aba8faeb01,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,9eca83c05faa4318705b9f1112747f9b8d65e90a3978de7dea5dd5073d08458c,acf77c6c8b766040dd802cf12782faae5feca77388bfe61f7a72f72dd8190f34
b,196,REPLAN_ON_RESTRICTION,d0e9076e7889edc50fd0a6e532fb258765e39c61fb7a49e6c4e8379c53911a05,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,aea8fd20cf4bbf11da2e339d10b8e832e49fa2e480167a64e1542291fde6d556,1bc2545d4b3b62b5fd562e64a6236d0a840b98d9371b0316c360d6d35d3074db
b,196,REPLAN_ON_RESTRICTION,d0e9076e7889edc50fd0a6e532fb258765e39c61fb7a49e6c4e8379c53911a05,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,b404b67cfd4b7f7416d35e4beb26e500af1f67df60b7b89e82902b679e9e84e5,aea8fd20cf4bbf11da2e339d10b8e832e49fa2e480167a64e1542291fde6d556
b,196,STORE_CARRIED_TOOL,d696e7bf973522df47bf8ed88bf2b31f10db20b0e5b943c1e23ba3d30da1a5fa,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,bd9f9158bc74f9da0a69288e0761093522c0c5b0665c9846b1da9a42c7e71ee0,22bbd3a44bd00390ccdf43c128d2d40b085a67c01f28afaab0b4ae5a32f9f9e4
b,196,STORE_CARRIED_TOOL,d696e7bf973522df47bf8ed88bf2b31f10db20b0e5b943c1e23ba3d30da1a5fa,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,a3b46ca9bdf16ad7014acac6a23b6bf131163fb346a492be3a5ab12d53851f8b,bd9f9158bc74f9da0a69288e0761093522c0c5b0665c9846b1da9a42c7e71ee0
b,197,INSPECT_NEAREST_COOLANT,572cb873f46305c79cecb0a6ae9e015df4e09da39641fdb4a1daa51d33a492cb,NONE,0,[],[],true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,54613306b6b78073748d558004ff9e820631879e84cfa2a44c7a04edcbb57149,a272e119b492f89dc75cc773832fc8b9104350f5ce59b7b63ba796f0da12b29c
b,197,INSPECT_NEAREST_COOLANT,572cb873f46305c79cecb0a6ae9e015df4e09da39641fdb4a1daa51d33a492cb,NONE,0,[],[],true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,27f5f68e89f49d9ae30401294ba486db08b6735cee6f2d2f38cd82e3db32ef1c,54613306b6b78073748d558004ff9e820631879e84cfa2a44c7a04edcbb57149
b,197,INSPECT_VALVE7_WITH_ALTERNATE,ab71cb510728f50a0b33bc58dc4a312fa675c1ef3e2102f82d58fd1bcdc6ed46,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,c34f14bfb87dbf0035d97de10d9218beabd76a26c897fd32ed9558023f1855d2,c0c5e0a6bcce26de21bb979f0396926549429a022f4b9291155a003c929de287
b,197,INSPECT_VALVE7_WITH_ALTERNATE,ab71cb510728f50a0b33bc58dc4a312fa675c1ef3e2102f82d58fd1bcdc6ed46,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,81a7857930978d22fd33b300ed718ace1e2df2cf2cae5fe6391d4ab9d502f0d8,c34f14bfb87dbf0035d97de10d9218beabd76a26c897fd32ed9558023f1855d2
b,197,REACH_PUMP2_WITH_RECHARGE,6cfc258dd147010e1840907b6b2f5ee3f2314e468ba3a160306cd0605c9f7ae9,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,a075e73ba43f4e46f8924ba5b60ac5c6aaf6b13f7f286ac7574e583220a37744,adc4b44fbefe214f3ad292c343add313f7f26a0125a3cb42cabad075505b18c5
b,197,REACH_PUMP2_WITH_RECHARGE,6cfc258dd147010e1840907b6b2f5ee3f2314e468ba3a160306cd0605c9f7ae9,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,1d22d115512d05212b2536423348421b955311932b35c723535acb4e56ef646f,a075e73ba43f4e46f8924ba5b60ac5c6aaf6b13f7f286ac7574e583220a37744
b,197,REPLAN_ON_RESTRICTION,5265919c50f84a93708813751e0bcb94e2647116b86fed1b16289f2c5f4193b0,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,5dbea568dc49acfcba6b208a3dd00801aeb069102f89ac11bc552f44618d1025,aa58d12c7b5f24cb0d65baf41edfe319a55691bfbdb07e78fa366b1ca2ecb614
b,197,REPLAN_ON_RESTRICTION,5265919c50f84a93708813751e0bcb94e2647116b86fed1b16289f2c5f4193b0,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,0c9bb13dbd99eb43460467acdbc1098fe0fdf0f8091fd27c2dbc6072dc280370,5dbea568dc49acfcba6b208a3dd00801aeb069102f89ac11bc552f44618d1025
b,197,STORE_CARRIED_TOOL,654bbec18ad26d6f79cfa16370c86c3bc7f95f8e0f95f4b3b2c18ffa88d0365b,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,c6e15e3980e8ad43eebeb1150a69da601a255b2043746a967495bf42433d4003,61acdf9c505014a26c579a6b79e53b4a97f2e969d69f53117e9e3fd70e69e4c7
b,197,STORE_CARRIED_TOOL,654bbec18ad26d6f79cfa16370c86c3bc7f95f8e0f95f4b3b2c18ffa88d0365b,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,df5139367725f9907d147881676a525f192ab576872b20971cf77ca64843b7c4,c6e15e3980e8ad43eebeb1150a69da601a255b2043746a967495bf42433d4003
b,198,INSPECT_NEAREST_COOLANT,74e3b001b339430d654629d32679b6abf19df0cc3c635ab8c85263293dfeb4af,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,6a49d2d4c7ead4f919e484c121a18c86830d6dcc3222b1fe1e8038c2dd9610d1,b70dc85ad36cec99512fb7ecc86e5d64f2caad76e971f7149113b4e2ddc9bb82
b,198,INSPECT_NEAREST_COOLANT,74e3b001b339430d654629d32679b6abf19df0cc3c635ab8c85263293dfeb4af,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,e505f5491733877f7e73f0075a45e615a59017821bca95e812e27af51cae2aea,6a49d2d4c7ead4f919e484c121a18c86830d6dcc3222b1fe1e8038c2dd9610d1
b,198,INSPECT_VALVE7_WITH_ALTERNATE,adec23a612876610c248b8b2bfb54d66f8e0004d6368e88e2710a328024ca70e,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,fccfeef96029258f5d5e6a96a35e57fa9e871a9a99c0b8d3326e613f8df94fa4,857b5841d0027c9718855a4fa2c210a751eace69c629e550fb8705444dd75af5
b,198,INSPECT_VALVE7_WITH_ALTERNATE,adec23a612876610c248b8b2bfb54d66f8e0004d6368e88e2710a328024ca70e,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,8932199e93e7b66d4272e9de0101d5ca26fc6f80af79cb773fd937d8173a7150,fccfeef96029258f5d5e6a96a35e57fa9e871a9a99c0b8d3326e613f8df94fa4
b,198,REACH_PUMP2_WITH_RECHARGE,5def3a5154743574f0c3f0116974377fefba81a9ed51ec8f089130ae69258bd4,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,2ae6878578646d2a099ec84d0d321a5b7485bf9c3fb754e8949897f908e719b4,02996e09f40fb6991e8c88a24767292ebf968561ad162b56119dcceb47acb671
b,198,REACH_PUMP2_WITH_RECHARGE,5def3a5154743574f0c3f0116974377fefba81a9ed51ec8f089130ae69258bd4,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,ce1afac6466097d979331dda5adbe81781b87b35a5ac7fa4d80e2bb48c603357,2ae6878578646d2a099ec84d0d321a5b7485bf9c3fb754e8949897f908e719b4
b,198,REPLAN_ON_RESTRICTION,72cd91b1dc3fdf9cd19773c746d7d0397dab4db0c46b5dfda78cadab79bc191c,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,9fd5d8830330e3a354302cc995c52341aad767e1290ea8f15f8a6ad74f10aa70,629bfd82dfddbf6b38c1f5ccd54b8f664c1e973c800c53974d569fcd18abba39
b,198,REPLAN_ON_RESTRICTION,72cd91b1dc3fdf9cd19773c746d7d0397dab4db0c46b5dfda78cadab79bc191c,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,04839db84c29a117dc3e8938bd7d4b5f7386d90f8b53bb9210aade77b14001d5,9fd5d8830330e3a354302cc995c52341aad767e1290ea8f15f8a6ad74f10aa70
b,198,STORE_CARRIED_TOOL,77da53aa4440e1743d2bf59834173aef296cad9cb437ce9c6ad6c18a771be123,NONE,0,[],[],true,2,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,582375b5e8a642fc4ea9510b6727f514247ba2b44e083a5d6fb136d77a5c998f,012154dea8bb6f4a324973df3310609a1d5895c2a338ed98d781c80ab1a5db08
b,198,STORE_CARRIED_TOOL,77da53aa4440e1743d2bf59834173aef296cad9cb437ce9c6ad6c18a771be123,NONE,0,[],[],true,2,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,6cdaa55640a052b327fe2b000fdc51c081021c0b109ffc1789dcd09452cfa7c2,582375b5e8a642fc4ea9510b6727f514247ba2b44e083a5d6fb136d77a5c998f
b,199,INSPECT_NEAREST_COOLANT,2e933142fc7e09e1fefb1e508a5179eecd4164c00810d27b420bce45a3301675,NONE,0,[],[],true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,824b725aa457e0b32ca60d452cbd029d48c9a9196540dcd74b88976e58792de9,5f3e3baf8c6385e7ea038d5c119f329d3ad1617d3ae5f0db843751f43c936a34
b,199,INSPECT_NEAREST_COOLANT,2e933142fc7e09e1fefb1e508a5179eecd4164c00810d27b420bce45a3301675,NONE,0,[],[],true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,31a67a2734b076d91f9626724ac5e1922d526cae0ceeff2d4bf3c1ab6b2a9e8f,824b725aa457e0b32ca60d452cbd029d48c9a9196540dcd74b88976e58792de9
b,199,INSPECT_VALVE7_WITH_ALTERNATE,56bae7cde6613fc0be9b5d0a5d3b791c399f2c1032d98779ceed6b6dc9ee1cac,NONE,0,[],[],true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,7cf7eec404cb1d9c0b41a634fca172f98003b1b22b9ea59d7caa338c0af791dd,92128dd0f5b49fd6108a33a0da4748ad8b78dd80849dbdf8db613c7527803617
b,199,INSPECT_VALVE7_WITH_ALTERNATE,56bae7cde6613fc0be9b5d0a5d3b791c399f2c1032d98779ceed6b6dc9ee1cac,NONE,0,[],[],true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,0b8417423c7e1f067d1dacc00e70532c6c16bb14237e6b45a0fd2ea0c369d56b,7cf7eec404cb1d9c0b41a634fca172f98003b1b22b9ea59d7caa338c0af791dd
b,199,REACH_PUMP2_WITH_RECHARGE,af092167fb4fa49fbac6b41ad531fdb43a03e10d074927f5aa61f32b221c5035,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,5b4a60c1e11e8228d0cdfdcb65eb0b928ccbeb08f28558109f9dd6a52d8e5f22,209fb0e2211b65cb0cea45b4e60704ea8e761f83ae64192433adfcfbbde6425d
b,199,REACH_PUMP2_WITH_RECHARGE,af092167fb4fa49fbac6b41ad531fdb43a03e10d074927f5aa61f32b221c5035,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,6705b36b65e3412e5c3582fac77d1fd8357800481dc14e6f0d04567e3d52a98e,5b4a60c1e11e8228d0cdfdcb65eb0b928ccbeb08f28558109f9dd6a52d8e5f22
b,199,REPLAN_ON_RESTRICTION,ff4db828d13af2697bbdf3dbab7d882caf77fda8e6e0657dfe7e218717d362ac,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,bc2b818b1e8b7a033c1d4df46e2f3749a5d88128085c5f18bbbe5861a148fd3c,ff7ffaab5483920921e62eee6999cf8c3250ca98f886eee575969f27394e511f
